product_id;article;name;category_id;unit_id
e1876ab2-0ade-11e1-96b6-003048d2b64d;100599;Бульйон Кнорр говяжий 10г;0a64db8e-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
12a04725-cbc9-11e0-83f6-0027139014cf;894631;Вафлі Луганські Здоров'я Вам 80г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
12a0476f-cbc9-11e0-83f6-0027139014cf;867694;Вермішель Тотем-Колос Вермішель  400г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
6a328c01-e37b-11e4-8ee7-001b21a1ef75;577128;Вино Шабо Класика Червоне 13% напівсолодке 0,75л;22afa932-6e48-11e4-a90a-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
e06c959c-cbc8-11e0-83f6-0027139014cf;501700;Відбивна куряча 1кг ;22b37919-ad25-11e4-8ee1-001b21a1ef75;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
88e5b5a6-e759-11e4-8ee7-001b21a1ef75;577215;Віскі Vat 69 1л;88e5b59a-e759-11e4-8ee7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
8f1e0bea-7e88-11e3-a82a-001b21a1ef75;522824;Віскі White Horse 40% в коробці 0,7л;fd57b1ce-6e5f-11e4-823f-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
2dd0bf9e-ffc4-11e0-96b6-003048d2b64d;801221;Гірчиця ПІКАНТНА КУХНЯ Зернами 15г;460544e9-1270-11e0-acfe-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
e89fd3a2-a3a7-11e3-a81c-001b21a1ef75;522781;Горох Хуторок Шліфований Колотий 1кг;f5b29f8d-6fc9-11e4-823f-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
0a64dbee-cbca-11e0-83f6-0027139014cf;654102;Гриль приправа KOTANYI  до курки 85г;0a64dbcf-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
ada71573-fa8a-11e2-9f70-0002449c77f2;109639;Добавка Дієтична з солоду житнього;13f8a3f9-6ef9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
67497244-7994-11e1-af28-000c295faca5;531670;Золото Пасхи 300 шт.;f9c91480-6f19-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
e588854b-e98c-11e4-80e4-001b21a1ef75;577245;Каша Milupa Мультизлакова з яблуком та рисовими кульками 230г;1117fafd-71f4-11e2-9f6e-0002449c77f2;5bf1c5f0-76c9-11e4-823f-001b21a1ef75
3c9447f6-624d-11e3-8b5e-001b21a1ef75;112013;Каша Milupa Рисова з Пластівцями Без Молока 230г;1117fafd-71f4-11e2-9f6e-0002449c77f2;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
215fa8b5-bf57-11e0-bee7-003048d2b64d;415556;Каша вівсяна Бістров Молоко з смородиною 45г;eb6c9272-1266-11e0-acfe-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
215fa8b7-bf57-11e0-bee7-003048d2b64d;556441;Каша вівсяна Бістров Молоко з яблуком 45г;eb6c9272-1266-11e0-acfe-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
20720874-7f74-11e3-a82a-001b21a1ef75;112209;Каша Карапуз Мультизлакова 7 злаків 220г;0c18f2ca-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
39b9183b-e69c-11e1-b99b-000c295faca5;104524;Каша Колиндянські продукти Горохова брикет 180г;39b91822-e69c-11e1-b99b-000c295faca5;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
791ad7e7-4d75-11e1-90cc-bcaec5951f9c;700023;Каша Нутрілон Гречана 250г;0c18f44f-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
3c9447ee-624d-11e3-8b5e-001b21a1ef75;112008;Каша Нутрілон Мультизлакова з фруктами 225г;0c18f44f-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
12a04556-cbc9-11e0-83f6-0027139014cf;366855;Каша Хіпп Б/М Біо-Вівсяна 200г;0c18f53b-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
796fcccf-1268-11e0-acfe-00132107ba1d;52645;Кетчуп ДЕРБІ томатний Шашличний гострий, 830 гр\1000мл;9b3d99fd-3ff4-11e0-9ef8-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
a6c2c1df-d8c9-11e2-9fb2-cfef934d9699;108300;Кмин Чемпіон 15г;bf23851b-f568-11e0-8b18-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
332bf463-cbdc-11e4-b418-001b21a1ef75;576637;Коньяк АЙ-ПЕТРИ NEW  4* 40% 0,5л;ff77053c-cbd2-11e4-b418-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
5604db27-126b-11e0-acfe-00132107ba1d;503712;Крохмал Кокшаров картонний екстра 0,5 кг ;93ba6691-b4b6-11e3-b1b7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
eec66ed4-e120-11e1-99bc-000c295faca5;104365;Крупа Ячмінна Тера 800г;37ad367f-15d7-11e1-843c-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
d3cacfbb-cbc8-11e0-83f6-0027139014cf;878;Крупа ячнева Бона фасована 750г;f5b29f78-6fc9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
2bdb4830-126c-11e0-acfe-00132107ba1d;526204;Майонез Торчин Делікатесний дой пак 456г;9b3d99ec-3ff4-11e0-9ef8-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
219a3696-126c-11e0-acfe-00132107ba1d;200564;Майонез Чумак Легкий дой пак 192г (200мл);93ba666a-b4b6-11e3-b1b7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
da4094ba-cbc8-11e0-83f6-0027139014cf;248715;Макарони Козачок Вермішель асорті 950г;40b07db8-1267-11e0-acfe-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
40b07dc9-1267-11e0-acfe-00132107ba1d;503861;Макарони Тая Вермішель Екстра 400г;40b07db0-1267-11e0-acfe-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
811d55ca-a43b-11e3-a81c-001b21a1ef75;522786;Макарони Хуторок 450г;811d55c6-a43b-11e3-a81c-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
811d55d9-a43b-11e3-a81c-001b21a1ef75;522790;Макарони Хуторок Пера 1кг;811d55c6-a43b-11e3-a81c-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
2fe0e2c8-d09b-11e1-99bc-000c295faca5;518820;Маринад для мяса 30 хв.;2fe0e2c5-d09b-11e1-99bc-000c295faca5;c683f468-3309-11e1-90cc-bcaec5951f9c
a8f75486-d62d-11e1-99bc-000c295faca5;518862;Маринад для риби 30 хв.;2fe0e2c5-d09b-11e1-99bc-000c295faca5;c683f468-3309-11e1-90cc-bcaec5951f9c
12a04745-cbc9-11e0-83f6-0027139014cf;678641;Напій Розчинний Цикорій  з Кавою 120г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
2ea45e99-1539-11e3-8c04-001b21a1ef75;516026;Олія Запашна нерафінована 810г;2ea45e90-1539-11e3-8c04-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
9f1f896a-986a-11e3-bed8-001b21a1ef75;532637;Олія Промінь Соняшникова нерафінована 2,76кг;9f1f8963-986a-11e3-bed8-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
115ff505-248d-11e4-becf-001b21a1ef75;540901;Олія Родинна рафінована 4,5л;f9c9144d-6f19-11e4-823f-001b21a1ef75;
0a64dbd0-cbca-11e0-83f6-0027139014cf;985222;Перець KOTANYI  чорний мелений 50г;0a64dbcf-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
ba51599f-093d-11e1-8b18-00132107ba1d;900052;Перець Деко Чорний горошок20г ;e45de3d4-093a-11e1-8b18-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
0c18f43b-cbc9-11e0-83f6-0027139014cf;368945;Пластівці Нордік 4 Злаків Вівсяні Висівки;0c18f436-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
893c2e91-f105-11e1-b99b-000c295faca5;503725;"Пл-ці Геркулес (800 г) Вівсяні ""Екстра""";f9aa1bc3-1267-11e0-acfe-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
0a64dbd6-cbca-11e0-83f6-0027139014cf;195225;Приправа KOTANYI  до свинини 100г;0a64dbcf-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
3d3ea382-b25f-11e2-8fd5-001b21a1ef75;516584;Приправа до холодцю з желатином Ірис 25г;544f479c-b257-11e2-8fd5-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
10c0ec23-cbca-11e0-83f6-0027139014cf;20127;Приправа ЕКО Петрушка Лист 6г;10c0eb94-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
49aec78d-ee40-11e4-80e4-001b21a1ef75;577359;"Приправа Любисток ""До Свинини"" 30г";8274c756-ee3a-11e4-80e4-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
cdec69c4-be8e-11e4-985f-001b21a1ef75;576487;Приправа Наш Продукт Вірменська 20г;fd40ef0c-be8a-11e4-985f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
10c0ea2d-cbca-11e0-83f6-0027139014cf;487854;Приправа ПРИПРАВКА для Сала30г;12cf7b72-43e3-11e0-9ef8-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
10c0ea8d-cbca-11e0-83f6-0027139014cf;941312;Приправа Сибоко Ароматизатор мускат 5мл;2f54212b-3939-11e2-87ee-000c29bf83a6;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
173e2a91-cbca-11e0-83f6-0027139014cf;54645;Приправа Тесті Фуд Бекон 100г;173e2a8e-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
173e2a95-cbca-11e0-83f6-0027139014cf;454142;Приправа Тесті Фуд Куряча 100г;173e2a8e-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
96e3d15f-1271-11e0-acfe-00132107ba1d;373516;Пшоно Бона 650г;f5b29f80-6fc9-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
0c18f2c2-cbc9-11e0-83f6-0027139014cf;322113;Пюре Гербер чорнослив 80г;0c18f29d-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
193fa52a-8ed8-11e1-bf94-000c295faca5;103470;Пюре Гербер яблуко, абрикос, банан 130г;0c18f29d-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
0c18f50f-cbc9-11e0-83f6-0027139014cf;124554;Пюре Хаме Яблуко та Абрикос 125г;871dbf2b-c612-11e3-8f6d-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
12a045cc-cbc9-11e0-83f6-0027139014cf;475454;Пюре Хіпп Рання Морква  125г;0c18f53b-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
68da22fe-15c2-11e1-843c-00132107ba1d;879865;Рис Вал-ян Шліфований 0.750кг;4d61b57e-6ff1-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
7d096c64-e80a-11e0-bfd1-003048d2b64d;800526;Рис Ранок Круглий 1кг;4b4c0d83-ea95-11e0-9a90-003048d2b64d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
12a045e6-cbc9-11e0-83f6-0027139014cf;325478;Сік Хіпп М'який Яблучний 0,2л;0c18f53b-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
7b00722f-34bf-11e3-8c0a-001b21a1ef75;110702;Сіль Морячка морська харчова помл Екстра №1 фасована 1кг;7b007215-34bf-11e3-8c0a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
e6c2eb13-cbc8-11e0-83f6-0027139014cf;579041;Смажена риба Хек 1кг;22b37919-ad25-11e4-8ee1-001b21a1ef75;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
aa3aedf4-cbc9-11e0-83f6-0027139014cf;324189;Соус Папричи Для спагетті 320г;aa3aeded-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
2e51acd8-60b8-11e2-8a27-0002449c77f2;106511;Соус Чумак Томатний Сацебелі гострий дой пак 220г;f9c91468-6f19-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
809415c2-856b-11e2-8431-001b21a1ef75;107038;Соус Щедро Грибний дой пак 200г;f9c91474-6f19-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
e77cb8ac-486f-11e4-8a45-001b21a1ef75;553969;Суміш Малютка молочна суха Преміум вівсяна 350г;0c18f35f-cbc9-11e0-83f6-0027139014cf;c683f468-3309-11e1-90cc-bcaec5951f9c
b637105d-6826-11e1-90cc-bcaec5951f9c;102240;Суміш пластівців Ілна 3 злаки 800г;f5b29f77-6fc9-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
f9b3dc57-1891-11e4-81ca-001b21a1ef75;540708;Суп Мівіна Крем-суп вермішель з сиром 57,5г;138c91bc-126d-11e0-acfe-00132107ba1d;6db68807-b060-11dc-ac41-0015172b7641
e6c2eacf-cbc8-11e0-83f6-0027139014cf;568073;Сухарики солені;641beffe-ad22-11e4-8ee1-001b21a1ef75;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
c83014d2-1275-11e0-acfe-00132107ba1d;280101;Сухарі Родина панірувальні 250г;575bc1bc-b4fb-11e3-b1b7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
c17ed57e-e05f-11e1-99bc-000c295faca5;800301;Томатна паста Смачного твіст 25% 500г;04cdd9e3-c55c-11e3-8f6d-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
32350bbb-26b2-11e4-becf-001b21a1ef75;540910;Хлібці Каштан Фітнес-Коктейль Пшенично-гречані 100 г;13f8a3fe-6ef9-11e4-823f-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
12a0478d-cbc9-11e0-83f6-0027139014cf;521263;Хлібці   Хрумтик Пшенично-гречані 100г;13f8a3c6-6ef9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
d9cfd457-5278-11e3-9bf1-001b21a1ef75;519460;Чай Хумана Солодкі Сни 200г;d9cfd437-5278-11e3-9bf1-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
10c0eb86-cbca-11e0-83f6-0027139014cf;231456;Чілі МЛИНОК Гострий 35г;10c0eb67-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
a9891dc9-7430-11e2-91a8-000c29bf83a6;106785;Чорнослив Буковинські Ласощі в шоколадній глазурі 1кг;a9891dc2-7430-11e2-91a8-000c29bf83a6;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
a9891dcb-7430-11e2-91a8-000c29bf83a6;106786;Чорнослив Буковинські Ласощі з грецьким горіхом цукерки глазуровані 1кг;a9891dc2-7430-11e2-91a8-000c29bf83a6;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
2bca54eb-cbc9-11e0-83f6-0027139014cf;87674;Чорнослив Дубно з курагою в шоколаді кг;0336b093-7168-11e4-823f-001b21a1ef75;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
323790dc-cbc9-11e0-83f6-0027139014cf;652049;Чорнослив Родина 1кг;0336b0a8-7168-11e4-823f-001b21a1ef75;b5b2c2ad-cbc7-11e0-83f6-0027139014cf
3f652442-922b-11e3-9889-001b21a1ef75;518446;Шампанське Крікова Біле напівсолодке 0,75л;fd57b19f-6e5f-11e4-823f-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
85f90471-ed0f-11e4-80e4-001b21a1ef75;577295;Шампанське Таїрово Салюте Асті біле солодке 0,75л;04757451-1462-11e3-8c04-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
315be2aa-1445-11e0-acfe-00132107ba1d;530551;Шампанське Моет Шандон Брют Імперіал в коробці 0,75л Франція;04757451-1462-11e3-8c04-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
85f90477-ed0f-11e4-80e4-001b21a1ef75;577296;Шампанське Таїрово Салюте Боско біле солодке 0,75л;04757451-1462-11e3-8c04-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
10c0eb8c-cbca-11e0-83f6-0027139014cf;697564;Шоколад МЛИНОК 62г;10c0eb67-cbca-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
168f0033-820e-11e1-bf94-000c295faca5;532807;Яйце Сюрприз Фесті Пасхальне яйце 25г *24шт;f9c91480-6f19-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
04eb8cb0-1786-11e2-8087-000c295faca5;105350;NAN Нестле  №23  Молочна Суміш 800г;229d3c56-0c61-11e2-a416-000c295faca5;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
75ee232a-d839-11e2-9fb2-ae7cdd2964df;200030;START Какао кульки 500г;8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
64848026-cbc9-11e0-83f6-0027139014cf;486334;START Кульки з какао 250г;8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
a7dc08ae-34ad-11e2-87ee-000c29bf83a6;700216;START Пластівці  глазуровані 280г;8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
a7dc08b0-34ad-11e2-87ee-000c29bf83a6;106026;START Пластівці  глазуровані 850г ;8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
64847ff4-cbc9-11e0-83f6-0027139014cf;368751;START Пластівці  глазуровані з медом 850г;8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
64848000-cbc9-11e0-83f6-0027139014cf;700199;START Пластівці глазуровані з медом 90г;8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
aca5c576-d551-11e2-9c91-001b21a1ef75;900001;START Подушечки з какао начинкою 100г;8c04f332-cc73-11e4-b418-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
64848016-cbc9-11e0-83f6-0027139014cf;500249;"STARТ ""Веселий Роджер"" гот.зерн.сніданок 300г";8c04f332-cc73-11e4-b418-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
059a9f3f-1445-11e0-acfe-00132107ba1d;102756;Абсент Xenta 0,5л;f68f8603-e762-11e4-8ee7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
f68f8606-e762-11e4-8ee7-001b21a1ef75;577207;Абсент Xenta 0,7л;f68f8603-e762-11e4-8ee7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
ad7cb740-3fb9-11e3-9a59-001b21a1ef75;110895;Акція Дитячий сік Агуша яблуко 4200г;05c2ff83-cbc9-11e0-83f6-0027139014cf;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
9907cc53-0109-11e4-8f9c-001b21a1ef75;540697;АКЦІЯ Кетчуп Чумак Лагідний дой пак 300г;f9c91469-6f19-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
79b35407-0742-11e4-b750-001b21a1ef75;553569;Акція Томатна паста Чумак скло банка 500г;f9c91468-6f19-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
a2b803ff-24bc-11e1-90cc-bcaec5951f9c;101509;Амоній харчовий Квітень 30г;ec11473a-1269-11e0-acfe-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
8443a8c4-9300-11e2-8431-001b21a1ef75;107235;Арахіс Оскар 150г;bf49c1f0-ceb2-11e3-8f6d-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
890dcb51-b51d-11e1-a6ce-000c295faca5;506064;"Асорті Santa Vita ""Здоров'я"" Дой-Пак 200г";890dcb50-b51d-11e1-a6ce-000c295faca5;6db68807-b060-11dc-ac41-0015172b7641
64848087-cbc9-11e0-83f6-0027139014cf;289845;"Асорті Santa Vita ""Фруктова мозаїка"" Корисна колекція 200г";890dcb50-b51d-11e1-a6ce-000c295faca5;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
64848097-cbc9-11e0-83f6-0027139014cf;267485;"Асорті Santa Vita ""Фруктовий рай"" Classik (курага+інжир+фініки) 300г";890dcb50-b51d-11e1-a6ce-000c295faca5;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
c024d441-cc8f-11e4-b418-001b21a1ef75;576669;АХА Гармонія м/зерн.пласт.збагач.мінер. 500г;8c04f332-cc73-11e4-b418-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
e74418e1-439e-11e2-bfd1-000c29bf83a6;106223;Багатозернова каша Smarty family з чорницею 225г;aabf7643-1f7b-11e2-8087-000c295faca5;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
8274c758-ee3a-11e4-80e4-001b21a1ef75;577346;Базилік Любисток 10г;8274c756-ee3a-11e4-80e4-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
544f479d-b257-11e2-8fd5-001b21a1ef75;516539;Базилік Ямуна 6г;544f479c-b257-11e2-8fd5-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
3af2c55f-e767-11e4-8ee7-001b21a1ef75;577209;Бальзам Riga Black Balsam 0,5л;3af2c553-e767-11e4-8ee7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
3af2c565-e767-11e4-8ee7-001b21a1ef75;577210;Бальзам Riga Black Balsam 0,7л;3af2c553-e767-11e4-8ee7-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
890dcb67-b51d-11e1-a6ce-000c295faca5;505560;Банани Santa Vita сушені Classik 100г;890dcb50-b51d-11e1-a6ce-000c295faca5;6db68807-b060-11dc-ac41-0015172b7641
5a14057b-ffd3-11e0-96b6-003048d2b64d;801248;Барвник квітень 5г;ec11473a-1269-11e0-acfe-00132107ba1d;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
08ebca19-7f1d-11e1-af28-000c295faca5;103274;Барвник Любисток гранатовий для яєць 5г;93ba6691-b4b6-11e3-b1b7-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
e91e47ef-a07b-11e4-9016-001b21a1ef75;574040;Батончик Горіх з Брусницею 40г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
a009195e-81c9-11e3-a82a-001b21a1ef75;112265;Батончик Мюслі Без цукру  Брусниця-Малина 30г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
5946c449-94c6-11e3-9889-001b21a1ef75;112327;Батончик Мюслі в Йогурті Вишня 30г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
a0091962-81c9-11e3-a82a-001b21a1ef75;112267;Батончик Мюслі в Йогурті Полуниця 30г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
a0091958-81c9-11e3-a82a-001b21a1ef75;112262;Батончик Мюслі в Йогурті Чорниця 30г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
c53abb6f-bc2c-11e4-8fde-001b21a1ef75;576327;Батончик Мюслі дитячий какао 30г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
016917ec-94c9-11e3-9889-001b21a1ef75;112328;Батончик Мюслі Желе Лимон 40г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
5946c446-94c6-11e3-9889-001b21a1ef75;112326;Батончик Мюслі Желе Малина 40г;5d225f3a-829d-11e3-a82a-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
12a046e1-cbc9-11e0-83f6-0027139014cf;241789;Битки Екона Бекон  80г;13f8a3c8-6ef9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
fe4d298b-b918-11e4-b1b0-001b21a1ef75;576247;Битки Екона Соєві 80г;13f8a3c8-6ef9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
d3cacf13-cbc8-11e0-83f6-0027139014cf;665523;Борошно АРО Пшеничне 3кг;6fd66ba7-6fb5-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
da40961e-cbc8-11e0-83f6-0027139014cf;168626;Борошно Богумила пшеничне в/г фас 2кг;3f902b9f-b817-11e4-8a99-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
16d0d993-1267-11e0-acfe-00132107ba1d;503840;Борошно Букпак пшеничне фасоване 2кг;6fd66bac-6fb5-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
16d0d99a-1267-11e0-acfe-00132107ba1d;503841;Борошно Букпак пшеничне фасоване 5кг;6fd66bac-6fb5-11e4-823f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
722d5a9f-be59-11e4-985f-001b21a1ef75;576414;Борошно в/г 50кг;722d5a9d-be59-11e4-985f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
722d5aa4-be59-11e4-985f-001b21a1ef75;576415;Борошно в/г 5кг Харків;722d5a9d-be59-11e4-985f-001b21a1ef75;6db68807-b060-11dc-ac41-0015172b7641
590399c6-d550-11e2-9c91-001b21a1ef75;519864;Борошно Вінницьке Десна в/г фасоване 10кг;f5b29f71-6fc9-11e4-823f-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
3b9c6ec6-ed4e-11e3-81f1-001b21a1ef75;540045;Борошно Вінницьке Десна в/г фасоване 5кг;f5b29f71-6fc9-11e4-823f-001b21a1ef75;c683f468-3309-11e1-90cc-bcaec5951f9c
dafa05d8-19e8-11e2-8087-000c295faca5;105381;Борошно ГАДЗ Пшеничне фасоване 1кг;f5b29f81-6fc9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
17973446-445d-11e2-9f8f-85f7c4860096;105641;Борошно ГАДЗ Пшеничне фасоване 5кг;f5b29f81-6fc9-11e4-823f-001b21a1ef75;b5b2c2ae-cbc7-11e0-83f6-0027139014cf
